id,preview_url,class,scan,style,role,tabindex,onkeydown,onclick,title,name,color,top_px,left_px,font_size_pct
item77,https://p.scdn.co/mp3-preview/105556269db8065f39f5d17b348475f8bb19051b,genre scanme,true,color: #d07c4f; top: 2180px; left: 839px; font-size: 113%,button,0,kb(event);,"playx(""6hEJvWfNOvTUhLuV1Or1of"", ""electro house"", this);","e.g. Laidback Luke ""Whistle (feat. Bertie Scott)""",electro house,#d07c4f,2180.0,839.0,113.0
item78,https://p.scdn.co/mp3-preview/da63a8ebe906550c058431a03e5cb0f31b3b839a,genre scanme,true,color: #c68603; top: 3185px; left: 1153px; font-size: 113%,button,0,kb(event);,"playx(""00p72ntTVOSpoW8eM7z4ho"", ""latin hip hop"", this);","e.g. Tito ""El Bambino"" ""Mi Cama Huele a Ti""",latin hip hop,#c68603,3185.0,1153.0,113.0
item79,https://p.scdn.co/mp3-preview/0c441d7b02032c2ef15cd36d5ee1ce4ad1139e5d,genre scanme,true,color: #869718; top: 9481px; left: 795px; font-size: 113%,button,0,kb(event);,"playx(""4BMhlUG6LpQhcpvRuvfQRM"", ""canadian contemporary r&b"", this);","e.g. Savannah RÃ© ""Last One""",canadian contemporary r&b,#869718,9481.0,795.0,113.0
item80,https://p.scdn.co/mp3-preview/36b8ec978ad11bb619615356c1c3b11dfeb12dd8,genre scanme,true,color: #d16908; top: 4549px; left: 327px; font-size: 113%,button,0,kb(event);,"playx(""1jkC08qYdHAdpUBylutKZ6"", ""pop punk"", this);","e.g. New Found Glory ""My Friends Over You""",pop punk,#d16908,4549.0,327.0,113.0
item81,https://p.scdn.co/mp3-preview/c1b502bb0df9f6392a788ef786bf7cb14b9bf070,genre scanme,true,color: #908e06; top: 10411px; left: 568px; font-size: 113%,button,0,kb(event);,"playx(""38YgZVHPWOWsKrsCXz6JyP"", ""neo mellow"", this);","e.g. Matt Nathanson ""Come On Get Higher""",neo mellow,#908e06,10411.0,568.0,113.0
item82,https://p.scdn.co/mp3-preview/30e2a899a94a089d5c341b782b00aa802fd87610,genre scanme,true,color: #b18007; top: 6766px; left: 469px; font-size: 113%,button,0,kb(event);,"playx(""6Qyc6fS4DsZjB2mRW9DsQs"", ""pop rock"", this);","e.g. The Goo Goo Dolls ""Iris""",pop rock,#b18007,6766.0,469.0,113.0
item83,https://p.scdn.co/mp3-preview/a5c1c6d54c02805228618fb5cf7496b6475086c9,genre scanme,true,color: #b28212; top: 5289px; left: 711px; font-size: 113%,button,0,kb(event);,"playx(""198qSChSMQFuSimdeeY9gK"", ""latin rock"", this);","e.g. Los Fabulosos Cadillacs ""Vasos VacÃ­os - Remasterizado 2008""",latin rock,#b28212,5289.0,711.0,113.0
item84,https://p.scdn.co/mp3-preview/93cc3918af0eb3406033007cb17425c11c232df7,genre scanme,true,color: #bd8405; top: 10481px; left: 1005px; font-size: 113%,button,0,kb(event);,"playx(""4hYKmQvLi2yaFAd7Kx07Vp"", ""punjabi pop"", this);","e.g. Jordan Sandhu ""Tareefan""",punjabi pop,#bd8405,10481.0,1005.0,113.0
item85,https://p.scdn.co/mp3-preview/63ad5c729897a9e7c044d1868f569d49e9be05c0,genre scanme,true,color: #d95d18; top: 5651px; left: 433px; font-size: 113%,button,0,kb(event);,"playx(""25LbeGnYJuqbkxqc8VyhTs"", ""rap metal"", this);","e.g. Sevendust ""Denial""",rap metal,#d95d18,5651.0,433.0,113.0
item86,https://p.scdn.co/mp3-preview/f2c1a85ee07437b3f29905e5975608608de617c6,genre scanme,true,color: #9c9707; top: 6336px; left: 1103px; font-size: 113%,button,0,kb(event);,"playx(""4I9WKQdCuHMzQSFpP1k6Tu"", ""trap argentino"", this);","e.g. Bhavi ""AEROBICO REMIX""",trap argentino,#9c9707,6336.0,1103.0,113.0
item87,https://p.scdn.co/mp3-preview/e17625c0d5ffe9165cec52e953f6175c7b1b5420,genre scanme,true,color: #b3791c; top: 4646px; left: 689px; font-size: 113%,button,0,kb(event);,"playx(""43h4FonpCeaaURpFpiQsf9"", ""new romantic"", this);","e.g. Thompson Twins ""Hold Me Now""",new romantic,#b3791c,4646.0,689.0,113.0
item88,https://p.scdn.co/mp3-preview/37e6049e5c604a5a0b0c0c5ef68208f72e0fed38,genre scanme,true,color: #b87421; top: 5140px; left: 607px; font-size: 113%,button,0,kb(event);,"playx(""3L7RtEcu1Hw3OXrpnthngx"", ""new wave"", this);","e.g. The Human League ""Don't You Want Me""",new wave,#b87421,5140.0,607.0,113.0
item89,https://p.scdn.co/mp3-preview/d156060faa3d61d5fa3ea817f7ebc4008a954549,genre scanme,true,color: #c7842f; top: 2202px; left: 947px; font-size: 113%,button,0,kb(event);,"playx(""1RF02Cf80mTaeNXG2P2boR"", ""uk dance"", this);","e.g. Nathan Dawe ""21 Reasons (feat. Ella Henderson)""",uk dance,#c7842f,2202.0,947.0,113.0
item90,https://p.scdn.co/mp3-preview/2c4b983548830cd246d4a10a451a1c1f2fb25efa,genre scanme,true,color: #cc8232; top: 2352px; left: 868px; font-size: 113%,button,0,kb(event);,"playx(""46lyJh9GYmWsHez3EsvmAx"", ""slap house"", this);","e.g. VINAI ""Rise Up (feat. Vamero)""",slap house,#cc8232,2352.0,868.0,113.0
item91,https://p.scdn.co/mp3-preview/19089162cd7d61e5cc80fbc1623332df0c59baa3,genre scanme,true,color: #be7713; top: 5114px; left: 443px; font-size: 112%,button,0,kb(event);,"playx(""2YmJZWGcy0yONMCsEKOuVD"", ""modern alternative rock"", this);","e.g. Nothing But Thieves ""Overcome""",modern alternative rock,#be7713,5114.0,443.0,112.0
item92,https://p.scdn.co/mp3-preview/24014ce72466a645baf03cee71fb065bfffef740,genre scanme,true,color: #81931e; top: 11292px; left: 573px; font-size: 112%,button,0,kb(event);,"playx(""5xo8RrjJ9CVNrtRg2S3B1R"", ""indie pop"", this);","e.g. Phoebe Bridgers ""Motion Sickness""",indie pop,#81931e,11292.0,573.0,112.0
item93,https://p.scdn.co/mp3-preview/85280509156c3f6ba4f72d9c25f455f72e9f8240,genre scanme,true,color: #a1823a; top: 9921px; left: 469px; font-size: 112%,button,0,kb(event);,"playx(""04uR2cdkgiaLIzebPcs25m"", ""indie rock"", this);","e.g. Grizzly Bear ""Two Weeks""",indie rock,#a1823a,9921.0,469.0,112.0
item94,https://p.scdn.co/mp3-preview/81e1063337ea616b86a2b74f559af056f0c36fd5,genre scanme,true,color: #cb806c; top: 1379px; left: 1108px; font-size: 112%,button,0,kb(event);,"playx(""59QDyqLww2pxyg9ijOPO7f"", ""house"", this);","e.g. MK ""Rhyme Dust""",house,#cb806c,1379.0,1108.0,112.0
item95,https://p.scdn.co/mp3-preview/74e3a56842f5000be3a9f26a27e37ac90dcf7363,genre scanme,true,color: #b0780c; top: 10057px; left: 1041px; font-size: 112%,button,0,kb(event);,"playx(""0IVAlb0cFCH1cQ974iR1TU"", ""conscious hip hop"", this);","e.g. Mos Def ""Ms. Fat Booty""",conscious hip hop,#b0780c,10057.0,1041.0,112.0
item96,https://p.scdn.co/mp3-preview/ff703a1976b763fb8a31305765a650e299c6c603,genre scanme,true,color: #b18401; top: 5468px; left: 530px; font-size: 112%,button,0,kb(event);,"playx(""6Ymvlzom4TQeoKqAWsZRD8"", ""modern country rock"", this);","e.g. Kip Moore ""Somethin' 'Bout A Truck""",modern country rock,#b18401,5468.0,530.0,112.0
item97,https://p.scdn.co/mp3-preview/cea4658190b7d2e1ea6d960db419f18e65e9a2e7,genre scanme,true,color: #b4710e; top: 7975px; left: 1112px; font-size: 112%,button,0,kb(event);,"playx(""4TyOdHslAsrWZyXuStT2Ay"", ""east coast hip hop"", this);","e.g. Kool G Rap ""Fast Life (with Nas)""",east coast hip hop,#b4710e,7975.0,1112.0,112.0
item98,https://p.scdn.co/mp3-preview/53ab746c37c717c20f793598064b7f720877b646,genre scanme,true,color: #7f860e; top: 14550px; left: 650px; font-size: 112%,button,0,kb(event);,"playx(""1qRA5BS78u3gME0loMl9AA"", ""folk rock"", this);","e.g. Buffalo Springfield ""For What It's Worth""",folk rock,#7f860e,14550.0,650.0,112.0
item99,https://p.scdn.co/mp3-preview/2121bedf135b44a9f49cce6f4c8b003959c16826,genre scanme,true,color: #dc4e3c; top: 8923px; left: 214px; font-size: 112%,button,0,kb(event);,"playx(""27jgTMFbx4HZhwVVpK0tOC"", ""metal"", this);","e.g. King Diamond ""Abigail - Reissue""",metal,#dc4e3c,8923.0,214.0,112.0
item100,https://p.scdn.co/mp3-preview/0402af5596e6ca5b7a9dbedc81b0621e2fbd13d4,genre scanme,true,color: #a2880b; top: 7681px; left: 744px; font-size: 112%,button,0,kb(event);,"playx(""46f5m73YzI227nseI9LquF"", ""turkish pop"", this);","e.g. Burcu GÃ¼neÅ ""AnÄ±larÄ± Yak""",turkish pop,#a2880b,7681.0,744.0,112.0
item101,https://p.scdn.co/mp3-preview/8b7ebeab31351c105a4136630edc77238cfb2959,genre scanme,true,color: #809424; top: 9805px; left: 716px; font-size: 112%,button,0,kb(event);,"playx(""2KvbRojbZGMsWr1Nuj5n2f"", ""bedroom pop"", this);","e.g. Jakob ""You Might Be Sleeping""",bedroom pop,#809424,9805.0,716.0,112.0
item102,https://p.scdn.co/mp3-preview/adc1a73cffab5e6edea79f5a481257068f929f46,genre scanme,true,color: #9b9407; top: 9243px; left: 813px; font-size: 112%,button,0,kb(event);,"playx(""73K33p4Vyz9koXGqmL5eFs"", ""desi pop"", this);","e.g. Sachet Tandon ""Malang Sajna""",desi pop,#9b9407,9243.0,813.0,112.0
item103,https://p.scdn.co/mp3-preview/de40bf03511289536ab80dcf98587bad99079a28,genre scanme,true,color: #b38a06; top: 8939px; left: 973px; font-size: 112%,button,0,kb(event);,"playx(""7jUJ2RmT4PFHHq4goMWqm3"", ""italian hip hop"", this);","e.g. Izi ""Chic""",italian hip hop,#b38a06,8939.0,973.0,112.0
item104,https://p.scdn.co/mp3-preview/bf6f16f3fd476f2bdc730f533a2ccb98f5c69a5a,genre scanme,true,color: #5e6700; top: 16131px; left: 1325px; font-size: 112%,button,0,kb(event);,"playx(""5xBTZ0lcvIGxCOrOMIjJBj"", ""hoerspiel"", this);","e.g. Die Originale ""076 - Die Bremer Stadtmusikanten - Teil 01""",hoerspiel,#5e6700,16131.0,1325.0,112.0
item105,https://p.scdn.co/mp3-preview/d9b97825d2fd155ef58cc5d3693b6e3b09ca8b42,genre scanme,true,color: #b88806; top: 8601px; left: 1066px; font-size: 112%,button,0,kb(event);,"playx(""1UM3RVanAaakxcx9GkfNTL"", ""afrobeats"", this);","e.g. Ice Prince ""KOLO (feat. Oxlade)""",afrobeats,#b88806,8601.0,1066.0,112.0
item106,https://p.scdn.co/mp3-preview/5d608551226ae776c0f90d719b0efc6486368b7b,genre scanme,true,color: #508f1b; top: 18832px; left: 700px; font-size: 112%,button,0,kb(event);,"playx(""62eAoNfrrS84177LOzJMQx"", ""adult standards"", this);","e.g. Perry Como ""Papa Loves Mambo""",adult standards,#508f1b,18832.0,700.0,112.0
item107,https://p.scdn.co/mp3-preview/5c12459078663a786a28fc43ad3dd306f6bf6bc5,genre scanme,true,color: #b18604; top: 4676px; left: 711px; font-size: 112%,button,0,kb(event);,"playx(""1HwpWwa6bnqqRhK8agG4RS"", ""post-teen pop"", this);","e.g. Jesse McCartney ""Beautiful Soul""",post-teen pop,#b18604,4676.0,711.0,112.0
item108,https://p.scdn.co/mp3-preview/426cd317745626f2b0f3acd09f32bc986363084e,genre scanme,true,color: #7c8a0d; top: 13763px; left: 772px; font-size: 111%,button,0,kb(event);,"playx(""3tZm76otWH20xzJC7icHCk"", ""neo soul"", this);","e.g. Angie Stone ""Wish I Didn't Miss You""",neo soul,#7c8a0d,13763.0,772.0,111.0
item109,https://p.scdn.co/mp3-preview/05956518dbeace260858a0d29f13c006381dcb25,genre scanme,true,color: #989336; top: 5314px; left: 864px; font-size: 111%,button,0,kb(event);,"playx(""7ASpv7mIovCn7biq7AB8VV"", ""sped up"", this);","e.g. sped up nightcore ""SPIT IN MY FACE! (ThxSoMch) - Sped Up Version""",sped up,#989336,5314.0,864.0,111.0
item110,https://p.scdn.co/mp3-preview/a0e1301cc3d01afc3d523742ce76fe53cc82a5bf,genre scanme,true,color: #7d9328; top: 8664px; left: 866px; font-size: 111%,button,0,kb(event);,"playx(""3f1ChZHm6v4KdUaEW5y5qd"", ""cloud rap"", this);","e.g. Cold Hart ""Me and You""",cloud rap,#7d9328,8664.0,866.0,111.0
item111,https://p.scdn.co/mp3-preview/514581d4aa2483fc1ad89a46417418893aa387f1,genre scanme,true,color: #849506; top: 10233px; left: 765px; font-size: 111%,button,0,kb(event);,"playx(""2obimSIFiANEV0k8LMX1GQ"", ""viral pop"", this);","e.g. Sam Tsui ""Easy On Me - Piano Acoustic""",viral pop,#849506,10233.0,765.0,111.0
item112,https://p.scdn.co/mp3-preview/9569ed39233720069f71c9e0503af9b2862c33d6,genre scanme,true,color: #b18405; top: 4617px; left: 683px; font-size: 111%,button,0,kb(event);,"playx(""6s8nHXTJVqFjXE4yVZPDHR"", ""talent show"", this);","e.g. Olly Murs ""Troublemaker (feat. Flo Rida)""",talent show,#b18405,4617.0,683.0,111.0
item113,https://p.scdn.co/mp3-preview/73b5ecb7b405bb04a7add957841a43022d4bf9aa,genre scanme,true,color: #b58405; top: 6665px; left: 758px; font-size: 111%,button,0,kb(event);,"playx(""42VgiRyg0YjtRVLiPFNxPJ"", ""spanish pop"", this);","e.g. El Canto Del Loco ""Zapatillas""",spanish pop,#b58405,6665.0,758.0,111.0
item114,https://p.scdn.co/mp3-preview/fca55654c7bbd62eaa1455a33b0dfaf8c9503d1c,genre scanme,true,color: #d75421; top: 8873px; left: 350px; font-size: 111%,button,0,kb(event);,"playx(""6ZR7gzHIvcj4qvo5q4kqXN"", ""punk"", this);","e.g. Dead Kennedys ""Holiday in Cambodia - Single Version""",punk,#d75421,8873.0,350.0,111.0
item115,https://p.scdn.co/mp3-preview/46d659581011d901f8cd9a0870c6e3d46a39e603,genre scanme,true,color: #938e0f; top: 10520px; left: 967px; font-size: 111%,button,0,kb(event);,"playx(""1NlWBpNYAnFT7gMGyC0Y1M"", ""alternative r&b"", this);","e.g. Mereba ""Sandstorm (feat. JID)""",alternative r&b,#938e0f,10520.0,967.0,111.0
item116,https://p.scdn.co/mp3-preview/716615ade6dbed7c583bcf3df77ea7dc05aec60a,genre scanme,true,color: #9a9105; top: 9816px; left: 921px; font-size: 111%,button,0,kb(event);,"playx(""6ag94zXSjx4qrI20daNxwQ"", ""grupera"", this);","e.g. Viento Y Sol ""Par De Anillos""",grupera,#9a9105,9816.0,921.0,111.0
item117,https://p.scdn.co/mp3-preview/36d6ea8f93e43ba531103e228d23fcc4db2851f0,genre scanme,true,color: #ad7a07; top: 5478px; left: 1159px; font-size: 111%,button,0,kb(event);,"playx(""5f8KgDZ8aQKQii0U1qdRbC"", ""west coast rap"", this);","e.g. Dru Down ""Pimp Of The Year""",west coast rap,#ad7a07,5478.0,1159.0,111.0
item118,https://p.scdn.co/mp3-preview/c41f36887dbab20b60ca7da3ab210abe6ad9db73,genre scanme,true,color: #799711; top: 12474px; left: 563px; font-size: 111%,button,0,kb(event);,"playx(""7sW3f7PqDV7BQ7qqeVBJIA"", ""opm"", this);","e.g. Moonstar88 ""Migraine""",opm,#799711,12474.0,563.0,111.0
item119,https://p.scdn.co/mp3-preview/261d429233ad5f69295d41d5a7a115a9b79c59ef,genre scanme,true,color: #ab8303; top: 3653px; left: 718px; font-size: 111%,button,0,kb(event);,"playx(""4WUnM4KNZ0kjp0CUeoyOnS"", ""boy band"", this);","e.g. All-4-One ""I Swear""",boy band,#ab8303,3653.0,718.0,111.0
item120,https://p.scdn.co/mp3-preview/f39a05b57be781d6f8fe5aaf2c1fa5de56ce45e6,genre scanme,true,color: #917a1f; top: 13945px; left: 604px; font-size: 111%,button,0,kb(event);,"playx(""4vpeKl0vMGdAXpZiQB2Dtd"", ""psychedelic rock"", this);","e.g. Jefferson Airplane ""White Rabbit""",psychedelic rock,#917a1f,13945.0,604.0,111.0
item121,https://p.scdn.co/mp3-preview/f807207569139ef31109694ef0d008e3ff7936e4,genre scanme,true,color: #ca6117; top: 8565px; left: 317px; font-size: 111%,button,0,kb(event);,"playx(""46Qy1xAr2K7rylRYwdQ6Gw"", ""glam metal"", this);","e.g. Faster Pussycat ""House of Pain""",glam metal,#ca6117,8565.0,317.0,111.0
item122,https://p.scdn.co/mp3-preview/06879b94e321463fd8e20cb3d8b267d5f78c4450,genre scanme,true,color: #818f1b; top: 13256px; left: 530px; font-size: 111%,button,0,kb(event);,"playx(""0gKiONJeEtwb3hps4sUgyn"", ""stomp and holler"", this);","e.g. Langhorne Slim ""Changes""",stomp and holler,#818f1b,13256.0,530.0,111.0
item123,https://p.scdn.co/mp3-preview/b9c94b4e10a8e42716652ef0270e25b07a2e95d8,genre scanme,true,color: #ae8b0f; top: 6488px; left: 1056px; font-size: 111%,button,0,kb(event);,"playx(""6C7cAEtIyaPbQC8IZFBlZp"", ""desi hip hop"", this);","e.g. Raga ""Rap Ka Mausam""",desi hip hop,#ae8b0f,6488.0,1056.0,111.0
item124,https://p.scdn.co/mp3-preview/54802293b470f01b099abe7dbd42284da5d3fc23,genre scanme,true,color: #9d8a0d; top: 7174px; left: 346px; font-size: 111%,button,0,kb(event);,"playx(""7BhvOAA8kaGhd2dsa27XP8"", ""ccm"", this);","e.g. Ryan Stevenson ""Amadeo (Still My God)""",ccm,#9d8a0d,7174.0,346.0,111.0
item125,https://p.scdn.co/mp3-preview/ad25333f0d85daff4e0a452a6158e5c37949f06f,genre scanme,true,color: #989f04; top: 4454px; left: 957px; font-size: 111%,button,0,kb(event);,"playx(""5754hZ1mD8MUxppIBI1Lze"", ""rage rap"", this);","e.g. Rich Amiri ""AINT NOTHING""",rage rap,#989f04,4454.0,957.0,111.0
item126,https://p.scdn.co/mp3-preview/53db459e35419d85ead0512b5144df7e1e176f6b,genre scanme,true,color: #a68605; top: 5113px; left: 1013px; font-size: 111%,button,0,kb(event);,"playx(""3RmKpob8xzv1pzHEQrMJah"", ""hip pop"", this);","e.g. Eve ""Let Me Blow Ya Mind""",hip pop,#a68605,5113.0,1013.0,111.0
item127,https://p.scdn.co/mp3-preview/523bf7dfbddbb52e0d03b60003a397efc61114c5,genre scanme,true,color: #b38805; top: 6290px; left: 933px; font-size: 111%,button,0,kb(event);,"playx(""5eNnzVKC2F17eTUqh4xxIK"", ""puerto rican pop"", this);","e.g. Melina Leon ""Cuando una Mujer - Balada""",puerto rican pop,#b38805,6290.0,933.0,111.0
item128,https://p.scdn.co/mp3-preview/6b4c397203176cc18b0b8939996c37bfc55c75a1,genre scanme,true,color: #a4850b; top: 6804px; left: 795px; font-size: 111%,button,0,kb(event);,"playx(""2LV5joNDrsyuXEh4FBARVK"", ""german pop"", this);","e.g. Juli ""Perfekte Welle""",german pop,#a4850b,6804.0,795.0,111.0
item129,https://p.scdn.co/mp3-preview/d527ddaab12b179d1cec2ad19d1514b8befe8fbf,genre scanme,true,color: #ad8706; top: 4279px; left: 1068px; font-size: 111%,button,0,kb(event);,"playx(""16iSDyieado0iDrn9cnpKv"", ""miami hip hop"", this);","e.g. Desloc Piccalo ""Stick and Roll - Radio""",miami hip hop,#ad8706,4279.0,1068.0,111.0
item130,https://p.scdn.co/mp3-preview/8643135dd3bed8ccc58e7702530d16c5f2e782e5,genre scanme,true,color: #aa7d15; top: 9011px; left: 615px; font-size: 111%,button,0,kb(event);,"playx(""1Ig4pCPanhzXl7C86MmBUc"", ""argentine rock"", this);","e.g. Pappo ""Juntos a la Par""",argentine rock,#aa7d15,9011.0,615.0,111.0
item131,https://p.scdn.co/mp3-preview/4cfaf79de15d0de9728980520e3fc1e80f486d5c,genre scanme,true,color: #c28501; top: 8728px; left: 834px; font-size: 111%,button,0,kb(event);,"playx(""3MfyQPVkRPwfdPwSgYAtKz"", ""sertanejo pop"", this);","e.g. Gustavo Moura & Rafael ""Digitando""",sertanejo pop,#c28501,8728.0,834.0,111.0
item132,https://p.scdn.co/mp3-preview/19ec22ff7f245ccbf63467252bc04e0074ceefcc,genre scanme,true,color: #b08805; top: 12948px; left: 1066px; font-size: 111%,button,0,kb(event);,"playx(""3WLXf7K7mIGEBtFq41afce"", ""tropical"", this);","e.g. Jerry Rivera ""Amores Como el Nuestro""",tropical,#b08805,12948.0,1066.0,111.0
item133,https://p.scdn.co/mp3-preview/140ac147a161594b2af013c36f29ee52495df989,genre scanme,true,color: #ac711a; top: 11355px; left: 528px; font-size: 111%,button,0,kb(event);,"playx(""0LoQuiekvzqx7n8flgEKzF"", ""glam rock"", this);","e.g. T. Rex ""Get It On""",glam rock,#ac711a,11355.0,528.0,111.0
item134,https://p.scdn.co/mp3-preview/00e6f782cba094089dc177063fe2db8cb0dcdc3b,genre scanme,true,color: #b38605; top: 6550px; left: 1205px; font-size: 111%,button,0,kb(event);,"playx(""41RtcX3L4Ee6AzgZEBkMFC"", ""funk carioca"", this);","e.g. ZAAC ""Vai Embrazando""",funk carioca,#b38605,6550.0,1205.0,111.0
item135,https://p.scdn.co/mp3-preview/1bb47d08b57daaa52ed24ee384a386107cf260fb,genre scanme,true,color: #b48906; top: 9344px; left: 1068px; font-size: 111%,button,0,kb(event);,"playx(""0ihzl8eB3WzXt0dJm00iwN"", ""nigerian pop"", this);","e.g. WurlD ""Sarafina""",nigerian pop,#b48906,9344.0,1068.0,111.0
item136,https://p.scdn.co/mp3-preview/83e28467673def81b5532925eed615b4da55c30f,genre scanme,true,color: #a48f09; top: 7384px; left: 1114px; font-size: 110%,button,0,kb(event);,"playx(""0OWcpVA83HI8Pb5DybDuoX"", ""argentine hip hop"", this);","e.g. Neo Pistea ""Tumbando el Club (feat. C.R.O, Obiewanshot, YSY A, Cazzu, Khea, Lucho SSJ, CoqeÃ©in Montana, Marcianos Crew & Duki) - Remix""",argentine hip hop,#a48f09,7384.0,1114.0,110.0
item137,https://p.scdn.co/mp3-preview/654b151fb3c0c74e3805cabede80dd45f4d3ffdb,genre scanme,true,color: #a58e16; top: 4354px; left: 973px; font-size: 110%,button,0,kb(event);,"playx(""2Z4luUc9BQHrEwSSJ1eg0q"", ""dark trap"", this);","e.g. Kamiyada+ ""ProductOfDrugs (Prod. The Virus and Antidote)""",dark trap,#a58e16,4354.0,973.0,110.0
item138,https://p.scdn.co/mp3-preview/c6b2cae3c5701c5403e3fa0cb752b8ae24c6d0d6,genre scanme,true,color: #b48d02; top: 4186px; left: 949px; font-size: 110%,button,0,kb(event);,"playx(""0SPTQh7DWNo5RDyoXr8bOm"", ""latin viral pop"", this);","e.g. Javier Ramirez ""Me AtrapÃ³""",latin viral pop,#b48d02,4186.0,949.0,110.0
item139,https://p.scdn.co/mp3-preview/12219c6fd17e96b5196e2ec083d825ee8d13b8e3,genre scanme,true,color: #9a820c; top: 12549px; left: 588px; font-size: 110%,button,0,kb(event);,"playx(""3tZwKujD64Ad6vlDVxZOrg"", ""piano rock"", this);","e.g. Jack's Mannequin ""Dark Blue - 2015 Remastered""",piano rock,#9a820c,12549.0,588.0,110.0
item140,https://p.scdn.co/mp3-preview/2c1fc587ef0dc9573dd9c6452e436e47f69a9719,genre scanme,true,color: #a7840a; top: 9970px; left: 1049px; font-size: 110%,button,0,kb(event);,"playx(""2Bn8kYkbc2f49itFLh7Zc3"", ""detroit hip hop"", this);","e.g. Nuk ""Pluto""",detroit hip hop,#a7840a,9970.0,1049.0,110.0
item141,https://p.scdn.co/mp3-preview/a69b65da846f07b6ffb06e02a1914416208f7e33,genre scanme,true,color: #918b07; top: 12179px; left: 636px; font-size: 110%,button,0,kb(event);,"playx(""2opRyiaqpnQCH0jfCY9Wjd"", ""italian adult pop"", this);","e.g. Noemi ""MAKUMBA""",italian adult pop,#918b07,12179.0,636.0,110.0
item142,https://p.scdn.co/mp3-preview/13d49e04b9b549cf258c142773f90c2e457dd392,genre scanme,true,color: #878213; top: 13862px; left: 680px; font-size: 110%,button,0,kb(event);,"playx(""0jxcw9bsXmHbPUSZqscNai"", ""country rock"", this);","e.g. Pure Prairie League ""Amie - Remastered January 1992""",country rock,#878213,13862.0,680.0,110.0
item143,https://p.scdn.co/mp3-preview/7d078241996955770586cca4c131a0f40558473d,genre scanme,true,color: #a08a10; top: 8488px; left: 988px; font-size: 110%,button,0,kb(event);,"playx(""5kxhllnJgRtGwrzFGvzqdu"", ""underground hip hop"", this);","e.g. Robb Bank$ ""It's Lifted""",underground hip hop,#a08a10,8488.0,988.0,110.0
